,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
151,2021-08-23 02:52:26,-247.37276570745843,-1166.719979800847,613.9486702628046,-248.9006302627805,-245.82292650723844,0.0,0.0,0.0,0.0,0.0,0.0,-247.37276570745843
152,2021-08-23 03:52:26,-254.09500166003806,-1103.5408685619911,665.0171153594376,-255.67809780899236,-252.50211644481203,0.0,0.0,0.0,0.0,0.0,0.0,-254.09500166003806
153,2021-08-23 04:52:26,-260.8172376126177,-1061.1987351460357,606.7468395097349,-262.456722361467,-259.1759357940707,0.0,0.0,0.0,0.0,0.0,0.0,-260.8172376126177
154,2021-08-23 05:52:26,-267.53947356519745,-1137.826271524509,597.0124602343825,-269.22668463399,-265.84589439606964,0.0,0.0,0.0,0.0,0.0,0.0,-267.53947356519745
155,2021-08-23 06:52:26,-274.2617095177771,-1087.7356653706665,580.9342652341101,-276.00845518550466,-272.5074657390295,0.0,0.0,0.0,0.0,0.0,0.0,-274.2617095177771
156,2021-08-23 07:52:26,-280.98394547035673,-1085.6179773390215,633.3985431532244,-282.7751532857131,-279.21136349274434,0.0,0.0,0.0,0.0,0.0,0.0,-280.98394547035673
157,2021-08-23 08:52:26,-287.70618142293637,-1093.2809866601813,598.5674355691204,-289.5659491938915,-285.87736498751303,0.0,0.0,0.0,0.0,0.0,0.0,-287.70618142293637
158,2021-08-23 09:52:26,-294.42841737551595,-1224.7676848014119,529.8912826460138,-296.3620637297997,-292.55772668079925,0.0,0.0,0.0,0.0,0.0,0.0,-294.42841737551595
159,2021-08-23 10:52:26,-301.1506533280956,-1199.0576109035856,566.9349455770594,-303.1466570779615,-299.23754333268585,0.0,0.0,0.0,0.0,0.0,0.0,-301.1506533280956
160,2021-08-23 11:52:26,-307.8728892806752,-1188.2127971829107,540.7101073212543,-309.9199479195788,-305.9207353186771,0.0,0.0,0.0,0.0,0.0,0.0,-307.8728892806752
161,2021-08-23 12:52:26,-314.59512523325486,-1107.9072736434828,496.16598221498305,-316.68340821271556,-312.5986178570532,0.0,0.0,0.0,0.0,0.0,0.0,-314.59512523325486
162,2021-08-23 13:52:26,-321.3173611858345,-1169.872549991307,516.8199091605512,-323.45863732398533,-319.2776699014447,0.0,0.0,0.0,0.0,0.0,0.0,-321.3173611858345
163,2021-08-23 14:52:26,-328.03959713841414,-1214.980818870576,491.2364329039958,-330.24349920769964,-325.94476670687834,0.0,0.0,0.0,0.0,0.0,0.0,-328.03959713841414
164,2021-08-23 15:52:26,-334.7618330909939,-1220.3135257225706,512.1068880427732,-337.01607170298627,-332.608270947548,0.0,0.0,0.0,0.0,0.0,0.0,-334.7618330909939
165,2021-08-23 16:52:26,-341.4840690435733,-1138.0968354243294,581.8778181257917,-343.77362110174397,-339.26352751172266,0.0,0.0,0.0,0.0,0.0,0.0,-341.4840690435733
166,2021-08-23 17:52:26,-348.20630499615294,-1199.5654571113594,477.57323739349084,-350.55491263447493,-345.9489523843556,0.0,0.0,0.0,0.0,0.0,0.0,-348.20630499615294
167,2021-08-23 18:52:26,-354.9285409487327,-1212.526609229775,494.49722826799973,-357.3511933748543,-352.62414484316395,0.0,0.0,0.0,0.0,0.0,0.0,-354.9285409487327
168,2021-08-23 19:52:26,-361.6507769013123,-1237.2240040880754,520.3635239300352,-364.1311140654482,-359.2994224396059,0.0,0.0,0.0,0.0,0.0,0.0,-361.6507769013123
169,2021-08-23 20:52:26,-368.37301285389196,-1234.490431991806,434.1886758749879,-370.90387944987634,-365.96557627904673,0.0,0.0,0.0,0.0,0.0,0.0,-368.37301285389196
170,2021-08-23 21:52:26,-375.0952488064716,-1280.7743286084594,465.138018751536,-377.6717061449748,-372.63681850272724,0.0,0.0,0.0,0.0,0.0,0.0,-375.0952488064716
171,2021-08-23 22:52:26,-381.8174847590513,-1233.6878936752796,527.2692776244246,-384.42936204733684,-379.3240568063156,0.0,0.0,0.0,0.0,0.0,0.0,-381.8174847590513
172,2021-08-23 23:52:26,-388.5397207116308,-1243.862095492725,461.07360652114795,-391.1995341714407,-386.01617624766374,0.0,0.0,0.0,0.0,0.0,0.0,-388.5397207116308
